,Track,Artist,Year,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre,Duration_min,Popularity_bin,Decade,Cluster
7918,The Way We Were/Try To Remember,Gladys Knight & the Pips,1975,4,0.285,0.265,7,-12.542,1,0.0418,0.354,2.76e-06,0.744,0.231,147.194,36,Pop,4.516666666666667,Medium,1970,2
7919,Don’t Forget Me (WHEN I’m Gone),Glass Tiger,1986,3,0.569,0.78,7,-8.588,1,0.053,0.423,0.0,0.144,0.762,147.027,0,Pop,2.7333333333333334,Low,1980,0
7920,Someday,Glass Tiger,1987,4,0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,72,Pop,3.05,Very High,1980,0
7921,Witchita Lineman,Glen Campbell,1969,4,0.132,0.882,9,-10.754,1,0.0551,0.0356,0.178,0.127,0.139,170.113,6,Pop,3.45,Low,1960,3
7922,Country Boy (YOU Got Your Feet In L.A.),Glen Campbell,1976,4,0.643,0.735,10,-8.621,1,0.0255,0.379,0.0,0.0605,0.885,114.212,39,Pop,3.1166666666666667,Medium,1970,0
7923,Smuggler’s Blues,Glenn Frey,1985,4,0.638,0.72,5,-6.846,1,0.0275,0.29,0.000817,0.132,0.824,123.689,45,Pop,3.8333333333333335,High,1980,0
7924,The Heat Is On,Glenn Frey,1985,4,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,64,Pop,3.783333333333333,Very High,1980,0
7925,You Belong To The City,Glenn Frey,1985,4,0.669,0.703,4,-5.789,0,0.0299,0.06,0.00147,0.0623,0.436,109.48,54,Pop,5.866666666666666,High,1980,0
7926,Nothing’s Gonna Change My Love For You,Glenn Medeiros,1987,4,0.609,0.56,1,-9.641,1,0.0284,0.345,0.565,0.122,0.204,128.042,43,Pop,3.6666666666666665,Medium,1980,2
7927,She Ain’t Worth It,Glenn Medeiros and Bobby Brown,1990,4,0.812,0.694,11,-7.903,0,0.0842,0.586,0.00282,0.0833,0.73,109.122,3,Pop,3.433333333333333,Low,1990,0
7928,Baby The Rain Must Fall,Glenn Yarbrough,1965,4,0.56,0.529,4,-10.105,1,0.0303,0.873,0.0,0.361,0.498,109.787,29,Pop,2.316666666666667,Medium,1960,2
7929,Don’t Wanna Lose You,Gloria Estefan,1989,4,0.555,0.824,1,-6.192,0,0.0347,0.222,2.68e-06,0.111,0.673,129.532,51,Pop,3.566666666666667,High,1980,0
7930,Here We Are,Gloria Estefan,1990,5,0.741,0.676,7,-13.334,1,0.0466,0.723,0.873,0.0635,0.861,109.007,46,Pop,2.1,High,1990,0
7931,Coming Out Of The Dark,Gloria Estefan,1991,4,0.63,0.44,11,-6.691,0,0.0426,0.00519,0.0,0.145,0.538,140.01,55,Pop,2.8833333333333333,High,1990,0
7932,Turn The Beat Around,Gloria Estefan,1994,4,0.735,0.804,6,-6.476,0,0.0347,0.0145,0.0,0.0716,0.539,130.018,42,Pop,3.8833333333333333,Medium,1990,0
7933,Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine,1987,4,0.779,0.759,4,-12.799,0,0.0387,0.236,0.046,0.132,0.838,124.983,47,Pop,3.9,High,1980,0
7934,1-2-3,Gloria Estefan and Miami Sound Machine,1988,4,0.841,0.408,0,-9.193,1,0.0366,0.722,0.0,0.102,0.965,89.86,62,Pop,0.9833333333333333,Very High,1980,0
7935,Anything For You,Gloria Estefan and Miami Sound Machine,1988,4,0.531,0.495,2,-11.262,1,0.0247,0.241,0.346,0.135,0.762,90.044,61,Pop,1.4833333333333334,Very High,1980,0
7936,Can’t Stay Away From You,Gloria Estefan and Miami Sound Machine,1988,3,0.292,0.242,2,-17.34,1,0.032,0.931,0.905,0.361,0.24,144.358,0,Pop,2.5166666666666666,Low,1980,2
7937,Never Can Say Goodbye,Gloria Gaynor,1975,4,0.527,0.821,2,-7.19,1,0.047,0.337,1.68e-06,0.394,0.835,166.139,55,Pop,2.9833333333333334,High,1970,3
7938,I Will Survive,Gloria Gaynor,1979,4,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,66,Pop,3.3,Very High,1970,0
7939,Friends And Lovers,Gloria Loring and Carl Anderson,1986,4,0.675,0.501,10,-6.183,1,0.22,0.0541,0.0,0.429,0.532,139.861,67,Pop,4.333333333333333,Very High,1980,1
7940,King Of Wishful Thinking,Go West,1990,4,0.669,0.869,0,-7.378,1,0.0525,0.0331,0.0,0.0991,0.919,107.887,63,Pop,4.016666666666667,Very High,1990,0
7941,Faithful,Go West,1993,4,0.419,0.603,11,-5.63,1,0.0284,0.215,0.0,0.0997,0.232,129.538,68,Pop,4.433333333333334,Very High,1990,3
7942,Twilight Zone,Golden Earring,1983,4,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,54,Pop,7.966666666666667,High,1980,0
7943,Betcha,"GOLLY,WOW",1972,4,0.43,0.56,3,-9.62,1,0.0268,0.362,0.000107,0.495,0.391,72.238,50,Pop,4.216666666666667,High,1970,2
7944,Name,Goo Goo Dolls,1995,4,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,66,Pop,4.5,Very High,1990,3
7945,Black Balloon,Goo Goo Dolls,1999,4,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,60,Pop,4.15,Very High,1990,3
7946,Iris,Goo Goo Dolls,1999,3,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,87,Pop,4.816666666666666,Very High,1990,3
7947,Slide,Goo Goo Dolls,1999,4,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,77,Pop,3.8333333333333335,Very High,1990,0
7948,If You Could Read My Mind,Gordon Lightfoot,1971,4,0.612,0.24,9,-12.821,1,0.033,0.745,7.86e-05,0.115,0.223,122.565,65,Pop,3.8,Very High,1970,2
7949,Sundown,Gordon Lightfoot,1974,4,0.794,0.427,11,-15.492,1,0.029,0.334,1.04e-05,0.0703,0.751,105.732,68,Pop,3.55,Very High,1970,0
7950,The Wreck Of The Edmund Fitzgerald (#2*),Gordon Lightfoot,1976,4,0.353,0.176,4,-17.426,1,0.036,0.852,0.0,0.126,0.287,112.732,0,Pop,6.8,Low,1970,2
7951,Disco Nights (ROCK-FREAK),GQ,1979,4,0.798,0.528,5,-12.228,0,0.0531,0.0116,0.00379,0.0446,0.898,122.61,39,Pop,5.9,Medium,1970,0
7952,Bad Time,Grand Funk,1975,4,0.698,0.675,7,-10.742,1,0.04,0.709,0.0,0.0782,0.853,148.063,73,Pop,2.9833333333333334,Very High,1970,0
7953,We’re An American Band,Grand Funk Railroad,1973,4,0.637,0.89,7,-4.872,1,0.0676,0.119,6.5e-05,0.103,0.923,127.688,60,Pop,3.45,Very High,1970,0
7954,The Loco-Motion,Grand Funk Railroad,1974,4,0.456,0.933,0,-5.212,1,0.153,0.375,0.0,0.563,0.367,125.051,49,Pop,2.75,High,1970,3
7955,Some Kind Of Wonderful,Grand Funk Railroad,1975,4,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,68,Pop,3.3666666666666667,Very High,1970,0
7956,Sooner Or Later,Grass Roots,1971,4,0.493,0.843,5,-4.893,0,0.0482,0.0019,0.0086,0.0835,0.416,92.827,52,Pop,3.6333333333333333,High,1970,3
7957,Temptation Eyes,Grass Roots,1971,4,0.555,0.869,3,-5.479,1,0.0278,0.0104,0.000156,0.108,0.84,134.892,47,Pop,2.65,High,1970,0
7958,"Once Bitten,Twice Shy",Great White,1989,4,0.722,0.54,0,-14.025,1,0.0303,0.028,0.00319,0.133,0.608,131.676,58,Pop,5.366666666666666,High,1980,0
7959,Three Little Pigs,Green Jellÿ,1993,4,0.93,0.319,9,-12.852,1,0.0422,0.552,0.0,0.0907,0.732,130.009,54,Pop,3.15,High,1990,0
7960,Goin’ Down,Greg Guidry,1982,4,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,63,Pop,1.9166666666666667,Very High,1980,0
7961,Shake You Down,Gregory Abbott,1987,4,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000406,0.0711,0.132,105.111,59,Pop,3.5166666666666666,Very High,1980,3
7962,Tell Me,Groove Theory,1996,4,0.553,0.67,4,-12.251,0,0.0329,0.104,0.16,0.0648,0.936,148.26,10,Pop,4.25,Low,1990,0
7963,Just The Two Of Us,"Grover Washington,Jr. & Bill Withers",1981,4,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,74,Pop,7.3,Very High,1980,0
7964,Sweet Child O’ Mine,Guns N’ Roses,1988,4,0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,86,Pop,5.933333333333334,Very High,1980,3
7965,Paradise City,Guns N’ Roses,1989,4,0.268,0.98,11,-5.959,1,0.101,0.019,0.00692,0.182,0.39,100.316,80,Pop,6.75,Very High,1980,3
7966,Patience,Guns N’ Roses,1989,4,0.457,0.296,6,-12.511,1,0.0306,0.683,0.000119,0.109,0.333,120.02,72,Pop,5.9,Very High,1980,2
7967,Welcome To The Jungle,Guns N’ Roses,1989,4,0.454,0.987,8,-4.485,1,0.0881,0.0195,0.279,0.268,0.316,123.61,82,Pop,4.55,Very High,1980,3
7968,Don’t Cry,Guns N’ Roses,1991,4,0.608,0.638,8,-7.215,1,0.0561,0.217,0.0,0.324,0.457,87.956,56,Pop,3.15,High,1990,0
7969,November Rain,Guns N’ Roses,1992,4,0.294,0.64,11,-9.316,1,0.0291,0.016,0.22,0.112,0.226,79.79,78,Pop,8.933333333333334,Very High,1990,3
7970,Heartaches By The Numbers,Guy Mitchell,1960,4,0.614,0.562,5,-11.999,1,0.083,0.484,4.58e-06,0.12,0.814,171.679,43,Pop,2.5166666666666666,Medium,1960,0
7971,Knockin’ Da Boots,H-Town,1993,4,0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.582,128.099,63,Pop,5.5,Very High,1990,0
7972,What Is Love,Haddaway,1994,4,0.683,0.772,7,-7.907,0,0.031,0.0222,0.0156,0.203,0.738,123.869,80,Pop,4.5,Very High,1990,0
7973,Sara Smile,Hall & Oates,1976,3,0.592,0.398,2,-10.81,0,0.0678,0.357,0.000925,0.119,0.204,150.038,67,Pop,3.0833333333333335,Very High,1970,2
7974,She’s Gone,Hall & Oates,1976,4,0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.375,134.004,78,Pop,3.7666666666666666,Very High,1970,3
7975,Don’t Pull Your Love,"Hamilton,Joe Frank & Reynolds",1971,3,0.567,0.575,11,-6.618,0,0.0255,0.678,2.33e-05,0.0745,0.62,105.461,26,Pop,3.3666666666666667,Low,1970,0
7976,Fallin’ In Love,"Hamilton,Joe Frank & Reynolds",1975,4,0.475,0.269,7,-11.641,1,0.027,0.722,0.017,0.125,0.357,140.654,72,Pop,4.083333333333333,Very High,1970,2
7977,2 Legit 2 Quit,Hammer,1992,4,0.853,0.884,1,-6.771,1,0.0836,0.0394,6.83e-06,0.0313,0.668,124.542,49,Pop,5.55,High,1990,0
7978,Addams Groove,Hammer,1992,4,0.911,0.581,11,-9.408,0,0.272,0.0329,0.0,0.0572,0.842,119.997,36,Pop,3.9833333333333334,Medium,1990,1
7979,Finger Poppin’ Time,Hank Ballard and The Midnighters,1960,4,0.533,0.759,9,-5.199,1,0.0356,0.0735,0.0,0.315,0.889,159.373,31,Pop,2.5833333333333335,Medium,1960,0
7980,"Please Help Me,I’m Falling",Hank Locklin,1960,4,0.557,0.388,7,-9.464,1,0.0259,0.731,0.0,0.306,0.504,107.951,49,Pop,2.4,High,1960,2
7981,Mmmbop,Hanson,1997,4,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.879,68,Pop,4.466666666666667,Very High,1990,0
7982,I Will Come To You,Hanson,1998,4,0.436,0.723,1,-7.013,1,0.047,0.0858,4.24e-05,0.113,0.344,139.764,50,Pop,4.183333333333334,High,1990,3
7983,Axel F,Harold Faltermeyer,1985,4,0.842,0.927,2,-1.496,1,0.0439,0.288,0.653,0.0972,0.866,138.004,70,Pop,2.85,Very High,1980,0
7984,Wake Up Everybody,Harold Melvin & the Blue Notes,1976,4,0.565,0.644,6,-8.116,1,0.0696,0.426,0.0,0.264,0.633,97.716,55,Pop,7.533333333333333,High,1970,0
7985,Cat’s In The Cradle,Harry Chapin,1975,3,0.519,0.423,9,-7.051,1,0.0303,0.0938,1.81e-05,0.108,0.224,144.597,2,Pop,5.25,Low,1970,3
7986,Everybody’s Talkin’,Harry Nilsson,1969,4,0.609,0.952,8,-2.758,1,0.0277,0.133,1.2e-05,0.136,0.968,99.147,17,Pop,2.183333333333333,Low,1960,0
7987,Coconut,Harry Nilsson,1972,4,0.825,0.387,0,-10.36,1,0.0364,0.756,0.000171,0.0866,0.794,126.067,52,Pop,3.4,High,1970,0
7988,Without You,Harry Nilsson,1972,4,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,74,Pop,2.683333333333333,Very High,1970,0
7989,Let’s Get Together,Hayley Mills,1961,4,0.745,0.897,11,-3.545,0,0.0705,0.0821,0.0,0.091,0.349,114.938,40,Pop,3.2333333333333334,Medium,1960,3
7990,Magic Man,Heart,1976,4,0.435,0.444,0,-12.816,1,0.0336,0.159,0.000697,0.457,0.734,103.817,59,Pop,5.466666666666667,Very High,1970,0
7991,Barracuda,Heart,1977,4,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,74,Pop,4.35,Very High,1970,0
7992,Tell It Like It Is,Heart,1981,3,0.644,0.375,2,-10.588,0,0.0284,0.702,0.0,0.111,0.629,94.257,61,Pop,2.7,Very High,1980,2
7993,What About Love,Heart,1985,4,0.245,0.63,2,-7.065,0,0.038,0.29,0.0,0.323,0.3,160.652,61,Pop,3.683333333333333,Very High,1980,3
7994,These Dreams,Heart,1986,4,0.534,0.532,11,-9.865,1,0.0292,0.509,0.0,0.0868,0.3,79.103,65,Pop,4.233333333333333,Very High,1980,2
7995,Alone,Heart,1987,4,0.418,0.452,1,-13.099,1,0.0355,0.638,0.000252,0.0959,0.168,175.124,73,Pop,3.6333333333333333,Very High,1980,2
7996,Who Will You Run To,Heart,1987,4,0.601,0.73,2,-11.103,1,0.0362,0.206,2e-05,0.107,0.682,116.311,48,Pop,4.1,High,1980,0
7997,All I Wanna Do Is Make Love To You,Heart,1990,4,0.626,0.746,7,-8.832,1,0.0282,0.16,0.0,0.0618,0.8,102.896,66,Pop,5.166666666666667,Very High,1990,0
7998,Big Daddy,Heavy D,1997,4,0.802,0.66,8,-5.671,1,0.152,0.0901,0.0,0.115,0.207,114.061,36,Pop,3.316666666666667,Medium,1990,1
7999,Now That We Found Love,Heavy D & the Boyz,1991,4,0.744,0.697,8,-14.753,1,0.0631,0.039,0.0,0.171,0.683,119.955,60,Pop,4.3,Very High,1990,0
8000,Got Me Waiting,Heavy D & the Boyz,1994,4,0.879,0.396,1,-9.925,1,0.189,0.265,0.0,0.198,0.604,119.947,43,Pop,3.8333333333333335,Medium,1990,1
8001,I Don’t Know How To Love Him,Helen Reddy,1971,4,0.408,0.417,2,-7.099,1,0.0269,0.259,1.1e-06,0.154,0.34,71.334,31,Pop,3.6666666666666665,Medium,1970,2
8002,Delta Dawn,Helen Reddy,1973,4,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,62,Pop,2.9166666666666665,Very High,1970,0
8003,I Am Woman,Helen Reddy,1973,4,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,67,Pop,3.8666666666666667,Very High,1970,0
8004,Leave Me Alone (RUBY Red Dress),Helen Reddy,1974,4,0.655,0.626,7,-11.386,1,0.0467,0.134,2.3e-05,0.0586,0.874,134.071,30,Pop,3.45,Medium,1970,0
8005,You And Me Against The World,Helen Reddy,1974,4,0.384,0.283,9,-15.493,1,0.0288,0.544,1.09e-06,0.154,0.259,78.568,38,Pop,3.183333333333333,Medium,1970,2
8006,Ain’t No Way To Treat A Lady,Helen Reddy,1975,4,0.486,0.32,10,-14.084,1,0.0389,0.728,4.79e-05,0.0979,0.35,80.207,30,Pop,3.466666666666667,Medium,1970,2
8007,Angie Baby,Helen Reddy,1975,4,0.544,0.412,7,-12.628,0,0.0482,0.543,2.32e-05,0.0839,0.527,79.957,40,Pop,3.5,Medium,1970,2
8008,Shannon,Henry Gross,1976,4,0.558,0.36,5,-11.771,1,0.0232,0.23,0.00248,0.18,0.509,87.838,43,Pop,3.8833333333333333,Medium,1970,2
8009,Moon River,Henry Mancini,1962,4,0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,76,Pop,7.033333333333333,Very High,1960,3
8010,Love Theme From “ROMEO And Juliet”,Henry Mancini,1969,3,0.236,0.224,7,-13.578,0,0.0378,0.835,0.843,0.232,0.0767,75.826,38,Pop,3.7333333333333334,Medium,1960,2
8011,This Guy’s In Love With You,Herb Alpert,1968,4,0.635,0.167,1,-12.998,1,0.0403,0.858,0.000999,0.213,0.246,83.767,51,Pop,3.9833333333333334,High,1960,2
8012,Rise,Herb Alpert,1979,3,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,81,Pop,2.683333333333333,Very High,1970,2
8013,Diamonds,Herb Alpert,1987,4,0.562,0.709,11,-4.92,0,0.0424,0.00124,0.0,0.109,0.401,91.958,71,Pop,3.75,Very High,1980,3
8014,A Taste Of Honey,Herb Alpert and the Tijuana Brass,1965,4,0.552,0.423,5,-11.109,0,0.0365,0.771,0.881,0.111,0.495,80.871,49,Pop,2.716666666666667,High,1960,2
8015,Can’t You Hear My Heart Beat,Herman’s Hermits,1965,4,0.742,0.42,3,-12.523,0,0.319,0.091,0.0,0.101,0.506,82.039,0,Pop,3.5,Low,1960,1
8016,"I’m Henry The Eighth,I Am",Herman’s Hermits,1965,4,0.554,0.617,0,-8.205,1,0.127,0.693,0.0,0.738,0.847,135.892,0,Pop,3.2666666666666666,Low,1960,0
8017,"Mrs. Brown,You’ve Got A Lovely Daughter",Herman’s Hermits,1965,4,0.608,0.498,0,-9.447,1,0.0523,0.766,0.178,0.0939,0.901,149.294,22,Pop,2.8,Low,1960,0
8018,Silhouettes,Herman’s Hermits,1965,4,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,65,Pop,3.5166666666666666,Very High,1960,0
8019,Wonderful World,Herman’s Hermits,1965,4,0.271,0.165,5,-20.652,1,0.0351,0.726,1.54e-06,0.118,0.202,77.082,78,Pop,2.316666666666667,Very High,1960,2
8020,A Must To Avoid,Herman’s Hermits,1966,4,0.51,0.71,4,-5.849,1,0.0281,0.0636,0.0,0.173,0.865,135.083,22,Pop,1.9166666666666667,Low,1960,0
8021,Dandy,Herman’s Hermits,1966,5,0.511,0.318,10,-4.928,1,0.0515,0.927,0.0,0.0485,0.659,172.543,52,Pop,1.5833333333333333,High,1960,2
8022,Listen People,Herman’s Hermits,1966,4,0.431,0.418,5,-11.13,1,0.0364,0.852,0.823,0.181,0.525,147.743,32,Pop,4.283333333333333,Medium,1960,2
8023,There’s A Kind Of Hush,Herman’s Hermits,1967,4,0.567,0.654,0,-9.411,1,0.0424,0.208,1.25e-06,0.414,0.556,128.035,29,Pop,2.6,Medium,1960,0
8024,I Can’t Wait Another Minute,Hi-Five,1991,4,0.64,0.448,8,-15.519,1,0.0556,0.202,0.0,0.068,0.684,148.076,0,Pop,4.616666666666666,Low,1990,0
8025,I Like The Way (THE Kissing Game),Hi-Five,1991,4,0.723,0.498,1,-10.53,1,0.0319,0.102,0.0278,0.0305,0.712,104.085,50,Pop,5.8,High,1990,0
8026,She’s Playing Hard To Get,Hi-Five,1992,4,0.518,0.807,1,-6.68,1,0.057,0.00768,0.0,0.271,0.781,199.979,43,Pop,4.583333333333333,Medium,1990,3
8027,You Can’t Turn Me Off (IN The Middle Of Turning Me On),High Inergy,1978,4,0.381,0.362,0,-10.321,0,0.0501,0.695,0.0,0.0863,0.595,183.438,29,Pop,3.533333333333333,Medium,1970,2
8028,Stick-Up,Honey Cone,1971,4,0.31,0.932,11,-4.764,0,0.262,0.000261,3.71e-06,0.349,0.304,135.944,51,Pop,3.7,High,1970,3
8029,Hold My Hand,Hootie & the Blowfish,1995,4,0.22,0.769,11,-5.125,1,0.054,0.208,0.0,0.0985,0.495,170.773,62,Pop,4.3,Very High,1990,3
8030,Let Her Cry,Hootie & the Blowfish,1995,4,0.352,0.698,7,-6.278,1,0.0303,0.0353,0.0,0.113,0.256,142.57,65,Pop,5.3,Very High,1990,3
8031,Old Man And Me (WHEN I Get To Heaven),Hootie & the Blowfish,1996,4,0.466,0.612,4,-9.155,1,0.0355,0.527,0.0,0.0948,0.781,98.014,0,Pop,4.483333333333333,Low,1990,0
8032,Only Wanna Be With You,Hootie & the Blowfish,1996,4,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,69,Pop,3.816666666666667,Very High,1990,3
8033,Time,Hootie & the Blowfish,1996,4,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,84,Pop,3.816666666666667,Very High,1990,0
8034,Angel In Your Arms,Hot,1977,4,0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407,126.002,57,Pop,2.5,High,1970,0
8035,Popcorn,Hot Butter,1972,4,0.656,0.48,2,-7.156,1,0.0552,0.318,0.0,0.0917,0.402,132.043,66,Pop,3.0166666666666666,Very High,1970,0
8036,Emma,Hot Chocolate,1975,4,0.669,0.613,4,-11.12,0,0.036,0.487,0.176,0.132,0.566,110.668,67,Pop,3.6666666666666665,Very High,1970,0
8037,You Sexy Thing,Hot Chocolate,1976,4,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,73,Pop,4.066666666666666,Very High,1970,0
8038,Every 1’S A Winner,Hot Chocolate,1979,4,0.727,0.548,10,-7.393,1,0.0291,0.0621,0.516,0.133,0.929,107.826,58,Pop,4.816666666666666,High,1970,0
8039,Jump Around,House of Pain,1992,4,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,76,Pop,3.6333333333333333,Very High,1990,0
8040,Things Can Only Get Better,Howard Jones,1985,4,0.752,0.743,7,-6.083,1,0.0331,0.0314,0.000117,0.128,0.832,108.254,55,Pop,3.9166666666666665,High,1980,0
8041,No One Is To Blame,Howard Jones,1986,4,0.743,0.354,9,-13.619,1,0.0285,0.683,4.55e-05,0.0621,0.8,95.123,49,Pop,4.3,High,1980,2
8042,Do You Believe In Love,Huey Lewis and the News,1982,4,0.547,0.636,11,-10.948,1,0.0314,0.0582,0.0,0.249,0.817,114.054,61,Pop,3.4833333333333334,Very High,1980,0
8043,I Want A New Drug,Huey Lewis and the News,1984,4,0.672,0.898,2,-4.92,1,0.054,0.0786,6.4e-06,0.389,0.779,110.289,53,Pop,3.5166666666666666,High,1980,0
8044,If This Is It,Huey Lewis and the News,1984,3,0.349,0.667,7,-7.407,1,0.0329,0.208,1.5e-06,0.317,0.84,147.414,56,Pop,3.8833333333333333,High,1980,3
8045,The Heart Of Rock & Roll,Huey Lewis and the News,1984,4,0.594,0.757,10,-8.82,1,0.0379,0.0318,0.000106,0.222,0.956,143.297,52,Pop,5.066666666666666,High,1980,0
8046,The Power Of Love,Huey Lewis and the News,1985,4,0.768,0.828,5,-5.109,1,0.0313,0.0964,2.85e-05,0.097,0.961,118.777,75,Pop,3.9,Very High,1980,0
8047,Stuck With You,Huey Lewis and the News,1986,4,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,80,Pop,3.466666666666667,Very High,1980,0
8048,Doing It All For My Baby,Huey Lewis and the News,1987,4,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.68,47,Pop,3.65,High,1980,0
8049,Jacob’s Ladder,Huey Lewis and the News,1987,4,0.537,0.445,2,-8.631,1,0.0329,0.848,0.0,0.221,0.733,157.598,24,Pop,2.9833333333333334,Low,1980,2
8050,Perfect World,Huey Lewis and the News,1988,4,0.793,0.498,8,-11.208,0,0.17,0.0974,1.26e-05,0.13,0.427,119.988,66,Pop,3.1666666666666665,Very High,1980,1
8051,Grazing In The Grass,Hugh Masekela,1968,4,0.595,0.857,1,-6.89,0,0.163,0.498,0.0,0.355,0.74,127.629,46,Pop,2.9,High,1960,0
8052,"The Good,The Bad And The Ugly",Hugo Montenegro,1968,4,0.304,0.657,0,-13.567,1,0.0824,0.787,0.954,0.113,0.102,120.338,58,Pop,2.7,High,1960,2
8053,Don’t You Want Me,Human League,1982,4,0.763,0.624,1,-6.295,1,0.0432,0.388,0.00501,0.316,0.783,97.743,46,Pop,4.416666666666667,High,1980,0
8054,(KEEP Feeling) Fascination,Human League,1983,4,0.724,0.645,0,-6.699,1,0.0852,0.423,0.0,0.386,0.713,118.284,48,Pop,3.75,High,1980,0
8055,"Oh,Babe,What Would You Say?",Hurricane Smith,1973,4,0.37,0.587,0,-7.111,1,0.0318,0.603,5.82e-06,0.12,0.598,151.152,28,Pop,3.4833333333333334,Low,1970,3
8056,Shake It,Ian Matthews,1979,4,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.015,71,Pop,3.65,Very High,1970,0
8057,You Turn Me On,Ian Whitcomb,1965,4,0.672,0.444,8,-9.805,1,0.0299,0.783,0.0,0.103,0.652,112.606,44,Pop,2.65,Medium,1960,2
8058,Electric Blue,Icehouse,1988,4,0.688,0.909,10,-4.756,1,0.0354,0.0608,1.97e-06,0.1,0.641,109.673,56,Pop,4.383333333333334,High,1980,0
8059,Get Gone,Ideal,1999,4,0.584,0.68,6,-6.781,1,0.0351,0.285,0.0,0.0901,0.55,146.093,64,Pop,3.033333333333333,Very High,1990,0
8060,Proud Mary,Ike & Tina Turner,1971,4,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,76,Pop,3.1166666666666667,Very High,1970,0
8061,Never Lie,Immature,1994,4,0.782,0.641,3,-6.431,1,0.0275,0.332,0.00923,0.108,0.522,107.997,67,Pop,3.7333333333333334,Very High,1990,0
8062,Constantly,Immature,1995,4,0.747,0.667,9,-6.75,1,0.0304,0.274,5.03e-05,0.109,0.405,122.597,41,Pop,4.283333333333333,Medium,1990,0
8063,Mockingbird,Inez & Charlie Foxx,1963,4,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,86,Pop,4.166666666666667,Very High,1960,1
8064,What’s On Your Mind (PURE Energy),Information Society,1988,4,0.876,0.619,7,-10.831,1,0.0867,0.0122,0.0328,0.319,0.673,117.989,1,Pop,4.633333333333334,Low,1980,0
8065,Walking Away,Information Society,1989,4,0.553,0.619,3,-7.101,1,0.0308,0.479,0.0,0.123,0.376,183.908,66,Pop,3.716666666666667,Very High,1980,3
8066,Here Comes The Hotstepper,Ini Kamoze,1995,4,0.889,0.453,4,-8.598,0,0.221,0.0141,0.000205,0.202,0.437,100.358,68,Pop,4.166666666666667,Very High,1990,1
8067,Bad Boys,Inner Circle,1993,4,0.682,0.678,7,-9.626,1,0.11,0.2,0.000163,0.109,0.517,175.18,68,Pop,3.85,Very High,1990,0
8068,Sweat (A La La La La Long),Inner Circle,1993,4,0.786,0.803,0,-6.59,1,0.205,0.0294,0.0,0.224,0.949,173.029,74,Pop,3.816666666666667,Very High,1990,1
